#index,class_name,parent_name,size_param,size_decoded,id_hex,attr,alloc_idx,this_addr,parent_addr,vptr
6092,uGrassWind::cSwingParameters,MtObject,176,176,0x07fa0e53,0,0,0x022074cc,0x021e71e8,0x01ae28a8
6093,uGrassWindDirection,uGrassWind,1728,1728,0x5f803dcb,0,0,0x022074ec,0x022074ac,0x01ae28a8
6094,uGrassWindPoint,uGrassWind,1808,1808,0x0b5fe029,0,0,0x0220750c,0x022074ac,0x01ae28a8
6095,uGrassWindLine,uGrassWind,1664,1664,0x42eed361,0,0,0x0220752c,0x022074ac,0x01ae28a8
6096,uGrassWindGlobal,uGrassWind,1552,1552,0x440ae2a0,0,0,0x0220754c,0x022074ac,0x01ae28a8
6097,uGrassReceiver,cUnit,72,72,0x2ce16a52,0,0,0x0220756c,0x0220463c,0x01ae28a8
6098,uGrassMark,(root),1520,1520,0x21940104,1,0,0x0220758c,0x02208920,0x01ae28a8
6099,uGrassMarkPoint,uGrassMark,1600,1600,0x307c771c,0,0,0x022075ac,0x0220758c,0x01ae28a8
6100,uGrassMarkLine,uGrassMark,1648,1648,0x6a3ee5d4,0,0,0x022075cc,0x0220758c,0x01ae28a8
6101,uOccluder,cUnit,128,128,0x0e3db0ea,0,0,0x022075ec,0x0220463c,0x01ae28a8
6102,uOccluderMover,uCoord,256,256,0x437eb25f,0,0,0x0220760c,0x022046bc,0x01ae28a8
6103,uSwingModel,uBaseModel,3760,3760,0x0c463aff,0,0,0x0220762c,0x0220531c,0x01ae28a8
6104,uSwingJointModel,uModel,6656,6656,0x497d1153,0,0,0x0220764c,0x0220533c,0x01ae28a8
6105,uSoftBody,uModel,6656,6656,0x0db4743a,0,0,0x0220766c,0x0220533c,0x01ae28a8
6106,uISC,cUnit,496,496,0x0352d8bf,0,0,0x0220768c,0x0220463c,0x01ae28a8
6107,uISC::ISC,MtObject,224,224,0x7bee2ff5,0,0,0x022076ac,0x021e71e8,0x01ae28a8
6108,rISC,cResource,336,336,0x1e85e006,0,0,0x022076cc,0x022040dc,0x01ae28a8
6109,uGraphPatch,cUnit,80,80,0x4878f43e,0,0,0x022076ec,0x0220463c,0x01ae28a8
6110,sSyncPoint,cSystem,132,132,0x1c643f6b,0,0,0x02207714,0x02204c94,0x01ae28a8
6111,sSyncPoint::syncPointElement,MtObject,16,16,0x6c454d60,0,0,0x02207734,0x021e71e8,0x01ae28a8
6112,uCnsIK::uCnsJoint,(root),136,136,0x070d8334,2,0,0x02207754,0x022078d4,0x01ae28a8
6113,uCnsIK::JointInfo,MtObject,624,624,0x7e087781,0,0,0x02207774,0x021e71e8,0x01ae28a8
6114,uCnsIK,(root),3504,3504,0x477adada,0,0,0x02207794,0x022078d4,0x01ae28a8
6115,uFullbodyIKHuman2::Node,MtObject,256,256,0x63791281,0,0,0x022077b4,0x021e71e8,0x01ae28a8
6116,uFullbodyIKHuman2::uCnsFBIKMatrix,(root),224,224,0x3eadfecc,2,0,0x022077d4,0x022078d4,0x01ae28a8
6117,uFullbodyIKHuman2::uCnsUpVectorCalc,(root),136,136,0x5bdc45c8,2,0,0x022077f4,0x022078d4,0x01ae28a8
6118,uFullbodyIKHuman2,uModel,38736,38736,0x4e016d53,0,0,0x02207814,0x0220533c,0x01ae28a8
6119,rFullbodyIKHuman2::JointAssign,MtObject,48,48,0x489b4032,0,0,0x02207834,0x021e71e8,0x01ae28a8
6120,rFullbodyIKHuman2,cResource,1520,1520,0x6e931118,0,0,0x02207854,0x022040dc,0x01ae28a8
6121,uNetStorage,cUnit,88,88,0x233b21e6,0,0,0x02207874,0x0220463c,0x01ae28a8
6122,uCamera,cUnit,160,160,0x51b1959d,1,0,0x02207894,0x0220463c,0x01ae28a8
6123,uConstraint::cConstraint,uModel::Constraint,8,8,0x20eb23b5,0,0,0x022078b4,0x02205210,0x01ae28a8
6124,uConstraint,cUnit,120,120,0x0e9055f6,1,0,0x022078d4,0x0220463c,0x01ae28a8
6125,uBaseEffect,uCoord,432,432,0x3105328e,1,0,0x022078f4,0x022046bc,0x01ae28a8
6126,cParticleGenerator,(root),464,464,0x0072da84,1,0,0x02207914,0x02207934,0x01ae28a8
6127,cParticleManager,MtObject,176,176,0x7a827c0c,1,0,0x02207934,0x021e71e8,0x01ae28a8
6128,cGUIVariable,MtObject,16,16,0x598049e6,1,0,0x02207954,0x021e71e8,0x01ae28a8
6129,cGUIVarInt,cGUIVariable,36,36,0x3ced137f,0,0,0x02207974,0x02207954,0x01ae28a8
6130,cGUIVarFloat,cGUIVariable,36,36,0x3fbde402,0,0,0x02207994,0x02207954,0x01ae28a8
6131,cInstancingCulling,MtObject,1120,1120,0x00a5c0c8,1,0,0x022079c8,0x021e71e8,0x01ae28a8
6132,cInstancingDirect,cInstancingCulling,1312,1312,0x4028431a,1,0,0x02208800,0x022079c8,0x01ae28a8
6133,cInstancingDynamic,cInstancingCulling,1136,1136,0x754f4f82,1,0,0x02208820,0x022079c8,0x01ae28a8
6134,cInstancingFromNulls,cInstancingDynamic,1152,1152,0x5a49527b,0,0,0x02208840,0x02208820,0x01ae28a8
6135,cInstancingFromMatrices,cInstancingDynamic,4480,4480,0x56d12a44,0,0,0x02208860,0x02208820,0x01ae28a8
6136,cSwing,MtObject,20,20,0x26a84ceb,0,0,0x02208880,0x021e71e8,0x01ae28a8
6137,cSwingModel,cSwing,36,36,0x4a053477,0,0,0x022088a0,0x02208880,0x01ae28a8
6138,cPrimBuffer,(root),24,24,0x18fe11e3,0,0,0x022088c0,0x0220ae90,0x01ae28a8
6139,cPrimTexHandle,(root),20,20,0x5f5f8708,0,0,0x022088e0,0x0220ae90,0x01ae28a8
6140,uGrass,cUnit,384,384,0x3a3c85c4,0,0,0x02208900,0x0220463c,0x01ae28a8
6141,uGrassEffect,cUnit,1504,1504,0x01456af8,1,0,0x02208920,0x0220463c,0x01ae28a8
6142,uScrollCollisionGeometry::cGeometryInfo,MtObject,96,96,0x66540c1a,0,0,0x02208940,0x021e71e8,0x01ae28a8
6143,uScrollCollisionGeometry,(root),288,288,0x2199744b,0,0,0x02208960,0x0220aeb0,0x01ae28a8
6144,rNavigationMesh::nodeData,MtObject,64,64,0x39404c8f,0,0,0x02208980,0x021e71e8,0x01ae28a8
6145,rNavigationMesh::nodeInfo,MtObject,48,48,0x5f3a8ebb,0,0,0x022089a0,0x021e71e8,0x01ae28a8
6146,rNavigationMesh,(root),192,192,0x4ef19843,0,0,0x022089c0,0x02209be0,0x01ae28a8
6147,rZone::cGroupManager,MtObject,44,44,0x2bacdc38,0,0,0x022089e0,0x021e71e8,0x01ae28a8
6148,rZone,cResource,192,192,0x1b520b68,0,0,0x02208a00,0x022040dc,0x01ae28a8
6149,cZoneExtendObject,nZone::cAllocaterIntermediate,8,8,0x49850243,0,0,0x02208a20,0x022051f0,0x01ae28a8
6150,cDynamicBVHCollision::Node,(root),48,48,0x5f78f725,0,0,0x02208d04,0x022092b0,0x01ae28a8
6151,cDynamicBVHCollision,MtObject,68,68,0x11ed3abd,0,0,0x02208d24,0x021e71e8,0x01ae28a8
6152,cWind,MtObject,128,128,0x473221a3,0,0,0x02208d44,0x021e71e8,0x01ae28a8
6153,rEffectAnim,cResource,120,120,0x4e397417,0,0,0x02208d64,0x022040dc,0x01ae28a8
6154,rEffectStrip,cResource,128,128,0x02833703,0,0,0x02208d84,0x022040dc,0x01ae28a8
6155,rVertices,cResource,120,120,0x1ae50150,0,0,0x02208da4,0x022040dc,0x01ae28a8
6156,rNulls,cResource,120,120,0x727c7279,0,0,0x02208dc4,0x022040dc,0x01ae28a8
6157,uSimpleEffect,uBaseEffect,496,496,0x3d52f96f,0,0,0x02208de4,0x022078f4,0x01ae28a8
6158,uEffectEmitter,cUnit,240,240,0x42412ad7,0,0,0x02208e04,0x0220463c,0x01ae28a8
6159,uMultiFilter,uFilter,104,104,0x70b6ca24,3,0,0x02208e24,0x02204924,0x01ae28a8
6160,uMultiBlurFilter,uMultiFilter,104,104,0x002b7f3c,2,0,0x02208e44,0x02208e24,0x01ae28a8
6161,uMultiGodRaysFilter,uMultiFilter,104,104,0x21beefa6,2,0,0x02208e64,0x02208e24,0x01ae28a8
6162,uMultiColorCorrectFilter,uMultiFilter,104,104,0x3c9bc06d,2,0,0x02208e84,0x02208e24,0x01ae28a8
6163,uMultiBloomFilter,uMultiFilter,104,104,0x315ecca9,2,0,0x02208ea4,0x02208e24,0x01ae28a8
6164,uMultiChromaticAberrationFilter,uMultiFilter,120,120,0x19289b64,2,0,0x02208ec4,0x02208e24,0x01ae28a8
6165,rSoundSource,cResource,272,272,0x64a34520,1,0,0x02208eec,0x022040dc,0x01ae28a8
6166,rSoundSourcePC,rSoundSource,272,272,0x465cb860,0,0,0x02208f0c,0x02208eec,0x01ae28a8
6167,rSoundSourceMSADPCM,rSoundSourcePC,336,336,0x724df879,0,0,0x02208f2c,0x02208f0c,0x01ae28a8
6168,rSoundSourceOggVorbis,rSoundSourcePC,280,280,0x255d51cd,0,0,0x02208f4c,0x02208f0c,0x01ae28a8
6169,cSoundMultiBandEQ,MtObject,688,688,0x329d963d,0,0,0x02208f70,0x021e71e8,0x01ae28a8
6170,rSoundCurveSet,cResource,136,136,0x0ecd7df4,0,0,0x02208fa4,0x022040dc,0x01ae28a8
6171,rSoundEQ,cResource,144,144,0x2b40ae8f,0,0,0x02208fc8,0x022040dc,0x01ae28a8
6172,rSoundEQ::cEQData,MtObject,72,72,0x52d40310,0,0,0x02208fe8,0x021e71e8,0x01ae28a8
6173,rSoundSpeakerSetXml,cResource,336,336,0x064a3ad8,0,0,0x0220900c,0x022040dc,0x01ae28a8
6174,cGUIFontFilter,MtObject,12,12,0x134935e4,1,0,0x0220902c,0x021e71e8,0x01ae28a8
6175,cGUIFontFilterShadow,cGUIFontFilter,28,28,0x5f704244,0,0,0x0220904c,0x0220902c,0x01ae28a8
6176,cGUIFontFilterBorder,cGUIFontFilter,20,20,0x6df3ab1e,0,0,0x0220906c,0x0220902c,0x01ae28a8
6177,cGUIFontFilterShading,cGUIFontFilter,16,16,0x3d35d49a,0,0,0x0220908c,0x0220902c,0x01ae28a8
6178,cGUIFontFilterGradationOverlay,cGUIFontFilter,16,16,0x77214222,0,0,0x022090ac,0x0220902c,0x01ae28a8
6179,cGUIFontFilterTextureBlend,cGUIFontFilter,20,20,0x5863e885,0,0,0x022090cc,0x0220902c,0x01ae28a8
6180,nNetwork::Context,MtObject,464,464,0x05c19dc8,0,0,0x022090ec,0x021e71e8,0x01ae28a8
6181,nNetwork::BlockPool,MtObject,84,84,0x40693273,0,0,0x0220910c,0x021e71e8,0x01ae28a8
6182,nNetwork::BlockBuffer,MtObject,32,32,0x7e95d2c1,0,0,0x0220912c,0x021e71e8,0x01ae28a8
6183,nNetwork::BlockQueue,nNetwork::BlockBuffer,48,48,0x60476ee6,0,0,0x0220914c,0x0220912c,0x01ae28a8
6184,nNetwork::nSharedMemory2::CNode,MtObject,8,8,0x798b44d5,0,0,0x0220916c,0x021e71e8,0x01ae28a8
6185,nNetwork::nSharedMemory2::CConsistentHash,MtObject,17436,17436,0x2555700f,0,0,0x0220918c,0x021e71e8,0x01ae28a8
6186,nNetwork::nSharedMemory2::CProtocol,MtObject,16,16,0x2dc53f5e,0,0,0x022091ac,0x021e71e8,0x01ae28a8
6187,nNetwork::nSharedMemory2::Object,MtObject,34916,34916,0x329d27c7,0,0,0x022091cc,0x021e71e8,0x01ae28a8
6188,nNetwork::nSharedMemory2::CRecord,MtObject,20,20,0x74cc9443,0,0,0x022091ec,0x021e71e8,0x01ae28a8
6189,nNetwork::nRanking::Object,MtNetObject,17660,17660,0x6d87005e,0,0,0x0220920c,0x02203ee0,0x01ae28a8
6190,nNetwork::nRanking::Object::StateBase,(root),44,44,0x4b9a365c,0,0,0x0220922c,0x0220af94,0x01ae28a8
6191,nNetwork::VoiceChat,MtObject,152,152,0x2926f69a,0,0,0x02209250,0x021e71e8,0x01ae28a8
6192,nNetwork::VoiceChat::Talker,MtObject,24,24,0x2d8cfe2b,0,0,0x02209270,0x021e71e8,0x01ae28a8
6193,nNetwork::Storage,MtObject,196,196,0x33e60382,0,0,0x02209290,0x021e71e8,0x01ae28a8
6194,nCollision::cAllocaterIntermediate,MtObject,4,4,0x4e69163e,1,0,0x022092b0,0x021e71e8,0x01ae28a8
6195,nCollision::cScrCommonFilter,MtObject,16,16,0x26213251,0,0,0x022092d0,0x021e71e8,0x01ae28a8
6196,nCollision::cScrCollisionMoveMatrix,MtObject,40,40,0x33c3efb0,0,0,0x022092f0,0x021e71e8,0x01ae28a8
6197,nCollision::uPreviewModel,uModel,6624,6624,0x12f8d464,2,0,0x02209310,0x0220533c,0x01ae28a8
6198,nCollisionUtil::cOwnerSystem,MtObject,12,12,0x3923b05f,0,0,0x02209330,0x021e71e8,0x01ae28a8
6199,cBVHCollision::cWorkBuildOnlineFast,MtObject,232,232,0x724da3ea,0,0,0x0220947c,0x021e71e8,0x01ae28a8
6200,cBVHCollision,MtObject,112,112,0x3db9c302,0,0,0x0220949c,0x021e71e8,0x01ae28a8
6201,sCollision::ScrCollisionInfoBase,MtObject,256,256,0x0ff88a5a,0,0,0x022094bc,0x021e71e8,0x01ae28a8
6202,sCollision::ScrCollisionInfo,sCollision::ScrCollisionInfoBase,400,400,0x2fef117c,0,0,0x022094dc,0x022094bc,0x01ae28a8
6203,sCollision::ScrCollisionInfoFind,sCollision::ScrCollisionInfo,480,480,0x06e2103f,0,0,0x022094fc,0x022094dc,0x01ae28a8
6204,sCollision::ScrCollisionInfoCastConvex,sCollision::ScrCollisionInfoFind,544,544,0x6fd96cf3,0,0,0x0220951c,0x022094fc,0x01ae28a8
6205,sCollision::ScrCollisionInfoAdjustPosition,sCollision::ScrCollisionInfoCastConvex,960,960,0x33cb93a0,0,0,0x0220953c,0x0220951c,0x01ae28a8
6206,sCollision::ScrCollisionInfoGetAreaPoly,sCollision::ScrCollisionInfo,560,560,0x16c3e84a,0,0,0x0220955c,0x022094dc,0x01ae28a8
6207,sCollision::ScrCollisionInfoOriginal,sCollision::ScrCollisionInfo,416,416,0x2df3cf9d,0,0,0x0220957c,0x022094dc,0x01ae28a8
6208,sCollision::ScrCollisionInfoPreTraverse,sCollision::ScrCollisionInfo,416,416,0x189da90b,0,0,0x0220959c,0x022094dc,0x01ae28a8
6209,sCollision::ScrCollisionInfoFind4,sCollision::ScrCollisionInfoBase,544,544,0x17d43b98,0,0,0x022095bc,0x022094bc,0x01ae28a8
6210,sCollision::cSbcArrayBP::cDBVTMaster,MtObject,360,360,0x1e744687,0,0,0x022095dc,0x021e71e8,0x01ae28a8
6211,sCollision::cSbcArrayBP,sCollision::cColArray,10912,10912,0x69708d8d,0,0,0x022095fc,0x022048e0,0x01ae28a8
6212,sCollision::Sbc::Parts,MtObject,64,64,0x5a2e584c,0,0,0x0220961c,0x021e71e8,0x01ae28a8
6213,sCollision::Sbc,MtObject,112,112,0x21359c2a,0,0,0x0220963c,0x021e71e8,0x01ae28a8
6214,sCollision::SbcObject::cRegisterInfo,MtObject,24,24,0x0216607f,0,0,0x0220965c,0x021e71e8,0x01ae28a8
6215,sCollision::SbcObject,MtObject,5416,5416,0x334ddcfc,0,0,0x0220967c,0x021e71e8,0x01ae28a8
6216,sCollision::cSbcSkinMesh::cRegisterInfo,MtObject,16,16,0x097b7a83,0,0,0x0220969c,0x021e71e8,0x01ae28a8
6217,sCollision::cSbcSkinMesh,MtObject,1104,1104,0x0bf2a44a,0,0,0x022096bc,0x021e71e8,0x01ae28a8
6218,sCollision::cSbcMoveReserveInfoAll,MtObject,80,80,0x05d4c4ef,0,0,0x022096dc,0x021e71e8,0x01ae28a8
6219,sCollision::cSbcMoveReserveInfo,MtObject,80,80,0x4ef19179,0,0,0x022096fc,0x021e71e8,0x01ae28a8
6220,sCollision::cSbcMoveResetReserveInfoAll,MtObject,8,8,0x0525bf55,0,0,0x0220971c,0x021e71e8,0x01ae28a8
6221,sCollision::cSbcMoveResetReserveInfo,MtObject,12,12,0x0329ba31,0,0,0x0220973c,0x021e71e8,0x01ae28a8
6222,sCollision::cSbcRegistReserveInfo,MtObject,20,20,0x674d6873,0,0,0x0220975c,0x021e71e8,0x01ae28a8
6223,rCollisionObj::cPartsData,MtObject,80,80,0x4835674d,0,0,0x0220977c,0x021e71e8,0x01ae28a8
6224,rCollisionObj,cResource,128,128,0x2350e584,0,0,0x0220979c,0x022040dc,0x01ae28a8
6225,cGridCollision,MtObject,368,368,0x1ad71d56,0,0,0x022097bc,0x021e71e8,0x01ae28a8
6226,nDraw::Query,(root),84,84,0x36450705,0,0,0x022097e0,0x02209864,0x01ae28a8
6227,nDraw::OcclusionQuery,nDraw::Query,84,84,0x406c27fc,0,0,0x02209800,0x022097e0,0x01ae28a8
6228,nDraw::Scene,nDraw::Resource,772,772,0x4b815d34,0,0,0x02209820,0x02205278,0x01ae28a8
6229,nDraw::ExternalRegion,(root),72,72,0x37aa37a4,0,0,0x02209840,0x02209864,0x01ae28a8
6230,nDraw::Buffer,nDraw::Resource,32,32,0x247828b2,0,0,0x02209864,0x02205278,0x01ae28a8
6231,rGrass,cResource,10464,10464,0x2739b57c,0,0,0x0220988c,0x022040dc,0x01ae28a8
6232,rGrass::cCluster,MtObject,320,320,0x5bb635e1,0,0,0x022098ac,0x021e71e8,0x01ae28a8
6233,rGrass::cChainGrass,MtObject,32,32,0x53e73523,0,0,0x022098cc,0x021e71e8,0x01ae28a8
6234,rGrass::cSetting,MtObject,1280,1280,0x2107e4ed,0,0,0x022098ec,0x021e71e8,0x01ae28a8
6235,nAI::TaskPerformanceInfo,MtObject,28,28,0x12bb3956,0,0,0x0220990c,0x021e71e8,0x01ae28a8
6236,nAI::TaskPerformanceInfo::LOD,MtObject,16,16,0x0058f667,0,0,0x0220992c,0x021e71e8,0x01ae28a8
6237,cAITask,cAIObject,76,76,0x1a223e0f,0,0,0x0220994c,0x02204e50,0x01ae28a8
6238,cAITaskJobPrim,cAIObject,24,24,0x40aba692,0,0,0x0220996c,0x02204e50,0x01ae28a8
6239,cAITaskJobPrimList,cAIObject,12,12,0x342da475,0,0,0x0220998c,0x02204e50,0x01ae28a8
6240,rAI,cResource,120,120,0x31a91da3,0,0,0x022099ac,0x022040dc,0x01ae28a8
6241,rAI::TaskPerformanceInfo,MtObject,28,28,0x56dbe48a,0,0,0x022099cc,0x021e71e8,0x01ae28a8
6242,rAI::TaskPerformanceInfo::LOD,MtObject,16,16,0x7f22dc11,0,0,0x022099ec,0x021e71e8,0x01ae28a8
6243,cAIService,cAIObject,48,48,0x6ad29a48,0,0,0x02209a0c,0x02204e50,0x01ae28a8
6244,uDynamicSbc,cUnit,448,448,0x5cad6f55,0,0,0x02209ba0,0x0220463c,0x01ae28a8
6245,rAIPathBase::HierarchyArea,MtObject,48,48,0x5958432d,0,0,0x02209bc0,0x021e71e8,0x01ae28a8
6246,rAIPathBase,cResource,120,120,0x31ab356c,0,0,0x02209be0,0x022040dc,0x01ae28a8
6247,rAIPathBaseXml,rAIPathBase,120,120,0x5400cd32,0,0,0x02209c00,0x02209be0,0x01ae28a8
6248,cAISvOpenField,cAIService,544,544,0x133f6a10,0,0,0x02209c20,0x02209a0c,0x01ae28a8
6249,cAISvDynamicPathFinding,cAIService,352,352,0x56016c56,0,0,0x02209c40,0x02209a0c,0x01ae28a8
6250,cAISvDynamicPathFinding::GroupManagement::Group,MtObject,64,64,0x1d91968f,0,0,0x02209c60,0x021e71e8,0x01ae28a8
6251,cAISvDynamicPathFinding::GroupManagement,MtObject,52,52,0x0d2d9306,0,0,0x02209c80,0x021e71e8,0x01ae28a8
6252,cAISvDynamicPathFinding::UnitManagement::Unit,MtObject,128,128,0x08466e0f,0,0,0x02209ca0,0x021e71e8,0x01ae28a8
6253,cAISvDynamicPathFinding::UnitManagement,MtObject,12,12,0x0d449d4a,0,0,0x02209cc0,0x021e71e8,0x01ae28a8
6254,cAISvDynamicPathFinding::TraceManagement::Trace,MtObject,8,8,0x0cbaa66b,0,0,0x02209ce0,0x021e71e8,0x01ae28a8
6255,cAISvDynamicPathFinding::TraceManagement,MtObject,12,12,0x1e504a15,0,0,0x02209d00,0x021e71e8,0x01ae28a8
6256,nDraw::CommandCache,nDraw::Resource,444,444,0x0af5188c,0,0,0x02209d20,0x02205278,0x01ae28a8
6257,nDraw::MaterialNull,nDraw::Material,160,160,0x0854d484,0,0,0x02209d40,0x02205724,0x01ae28a8
6258,nDraw::BlendState,nDraw::Resource,40,40,0x6645d200,0,0,0x02209d64,0x02205278,0x01ae28a8
6259,nDraw::DepthStencilState,nDraw::Resource,32,32,0x2c661e00,0,0,0x02209d84,0x02205278,0x01ae28a8
6260,nDraw::SamplerState,nDraw::Resource,60,60,0x274d62e1,0,0,0x02209da4,0x02205278,0x01ae28a8
6261,rShaderPackage,cResource,152,152,0x02358e1a,0,0,0x02209dc4,0x022040dc,0x01ae28a8
6262,rShaderCache,cResource,112,112,0x294e9e8a,0,0,0x02209de4,0x022040dc,0x01ae28a8
6263,cGUIInstMessage,cGUIInstNull,384,384,0x010722fe,0,0,0x02209e04,0x022055a4,0x01ae28a8
6264,cGUIInstText,cGUIInstMessage,416,416,0x5fdb73af,0,0,0x02209e24,0x02209e04,0x01ae28a8
6265,cAIConditionTreeNode,cAIObject,16,16,0x3d2f51f7,0,0,0x02209e44,0x02204e50,0x01ae28a8
6266,cAIConditionTree,cAIObject,80,80,0x3011c92d,0,0,0x02209e64,0x02204e50,0x01ae28a8
6267,cAIConditionTree::TreeInfo,cAIObject,20,20,0x1bf4eab6,0,0,0x02209e84,0x02204e50,0x01ae28a8
6268,cAIConditionTree::OperationWorkNode,cAIConditionTreeNode,20,20,0x6eedc18b,0,0,0x02209ea4,0x02209e44,0x01ae28a8
6269,cAIConditionTree::ConstWorkNode,cAIConditionTreeNode,16,16,0x51a80b30,0,0,0x02209ec4,0x02209e44,0x01ae28a8
6270,cAIConditionTree::ConstEnumWorkNode,cAIConditionTreeNode,20,20,0x565de033,0,0,0x02209ee4,0x02209e44,0x01ae28a8
6271,cAIConditionTree::VariableWorkNode,cAIConditionTreeNode,104,104,0x4cd105c1,0,0,0x02209f04,0x02209e44,0x01ae28a8
6272,cAISvFSM,cAIService,56,56,0x52992a34,0,0,0x02209f24,0x02209a0c,0x01ae28a8
6273,cAISvFSM::FSMInfo,MtObject,20,20,0x568283e5,0,0,0x02209f44,0x021e71e8,0x01ae28a8
6274,nAI::LocalPropertyList,MtObject,12,12,0x701db53b,0,0,0x02209f64,0x021e71e8,0x01ae28a8
6275,nAI::EnumObject,MtObject,4,4,0x2934cacd,0,0,0x02209f84,0x021e71e8,0x01ae28a8
6276,nAI::EnumProp,MtObject,20,20,0x68328aac,0,0,0x02209fa4,0x021e71e8,0x01ae28a8
6277,cAIDEnum,cAIObject,12,12,0x2c29825d,0,0,0x02209fc4,0x02204e50,0x01ae28a8
6278,rAIConditionTreeNode,cAIResource,36,36,0x388ec194,0,0,0x02209fe4,0x02204e70,0x01ae28a8
6279,rAIConditionTree,cResource,112,112,0x785e6622,0,0,0x0220a004,0x022040dc,0x01ae28a8
6280,rAIConditionTree::OperationNode,rAIConditionTreeNode,40,40,0x1c328079,0,0,0x0220a024,0x02209fe4,0x01ae28a8
6281,rAIConditionTree::StateNode,rAIConditionTreeNode,40,40,0x7954d98c,0,0,0x0220a044,0x02209fe4,0x01ae28a8
6282,rAIConditionTree::VariableNode,rAIConditionTreeNode,108,108,0x3d9510a8,0,0,0x0220a064,0x02209fe4,0x01ae28a8
6283,rAIConditionTree::VariableNode::VariableInfo,MtObject,16,16,0x3e1f9629,0,0,0x0220a084,0x021e71e8,0x01ae28a8
6284,rAIConditionTree::ConstS32Node,rAIConditionTreeNode,48,48,0x3280309b,0,0,0x0220a0a4,0x02209fe4,0x01ae28a8
6285,rAIConditionTree::ConstS64Node,rAIConditionTreeNode,56,56,0x6d0d5488,0,0,0x0220a0c4,0x02209fe4,0x01ae28a8
6286,rAIConditionTree::ConstF32Node,rAIConditionTreeNode,40,40,0x076683f2,0,0,0x0220a0e4,0x02209fe4,0x01ae28a8
6287,rAIConditionTree::ConstF64Node,rAIConditionTreeNode,48,48,0x58ebe7e1,0,0,0x0220a104,0x02209fe4,0x01ae28a8
6288,rAIConditionTree::ConstStringNode,rAIConditionTreeNode,40,40,0x5ec17f62,0,0,0x0220a124,0x02209fe4,0x01ae28a8
6289,rAIConditionTree::ConstEnumNode,rAIConditionTreeNode,64,64,0x3b9d960b,0,0,0x0220a144,0x02209fe4,0x01ae28a8
6290,rAIConditionTree::TreeInfo,MtObject,20,20,0x56bb1759,0,0,0x0220a164,0x021e71e8,0x01ae28a8
6291,cParticleNode,cParticleManager,592,592,0x6e7799f6,0,0,0x0220a1e4,0x02207934,0x01ae28a8
6292,cParticleNodeInfinite,cParticleNode,592,592,0x0f37245a,0,0,0x0220a204,0x0220a1e4,0x01ae28a8
6293,cEffectUnitGenerator,cParticleGenerator,464,464,0x725034e7,0,0,0x0220a224,0x02207914,0x01ae28a8
6294,cParticleGeneratorBillboard,cParticleGenerator,464,464,0x45075f6e,0,0,0x0220a244,0x02207914,0x01ae28a8
6295,cParticleGeneratorBillboardStrip,cParticleGeneratorBillboard,464,464,0x158ce421,0,0,0x0220a264,0x0220a244,0x01ae28a8
6296,cParticleGeneratorSizeBillboard,cParticleGeneratorBillboard,464,464,0x487a14a0,0,0,0x0220a284,0x0220a244,0x01ae28a8
6297,cParticleGeneratorLiteBillboard,cParticleGenerator,464,464,0x097b4c49,0,0,0x0220a2a4,0x02207914,0x01ae28a8
6298,cParticleGeneratorPolyline,cParticleGenerator,464,464,0x4d54925e,0,0,0x0220a2c4,0x02207914,0x01ae28a8
6299,cParticleGeneratorLitePolyline,cParticleGeneratorPolyline,464,464,0x5857eb7f,0,0,0x0220a2e4,0x0220a2c4,0x01ae28a8
6300,cParticleGeneratorPolygon,cParticleGenerator,464,464,0x599b85f7,0,0,0x0220a304,0x02207914,0x01ae28a8
6301,cParticleGeneratorClothPolygon,cParticleGeneratorPolygon,464,464,0x7a666120,0,0,0x0220a324,0x0220a304,0x01ae28a8
6302,cParticleGeneratorAdhesion,cParticleGeneratorPolygon,480,480,0x47706084,0,0,0x0220a344,0x0220a304,0x01ae28a8
6303,cParticleGeneratorAxisPolygon,cParticleGeneratorPolygon,464,464,0x646cd7f1,0,0,0x0220a364,0x0220a304,0x01ae28a8
6304,cParticleGeneratorLitePolygon,cParticleGeneratorPolygon,464,464,0x00cfedaa,0,0,0x0220a384,0x0220a304,0x01ae28a8
6305,cParticleGeneratorTexline,cParticleGenerator,464,464,0x7abfd1ae,0,0,0x0220a3a4,0x02207914,0x01ae28a8
6306,cParticleGeneratorLine,cParticleGenerator,464,464,0x2f4e4e2a,0,0,0x0220a3c4,0x02207914,0x01ae28a8
6307,cParticleGeneratorModel,cParticleGenerator,464,464,0x0a8c5951,0,0,0x0220a3e4,0x02207914,0x01ae28a8
6308,cParticleGeneratorPrimModel,cParticleGenerator,480,480,0x3186927c,0,0,0x0220a404,0x02207914,0x01ae28a8
6309,cParticleGeneratorLensFlare,cParticleGenerator,464,464,0x6e862668,0,0,0x0220a424,0x02207914,0x01ae28a8
6310,cParticleGeneratorMassBillboard,cParticleGenerator,464,464,0x516a071e,0,0,0x0220a444,0x02207914,0x01ae28a8
6311,cParticleGeneratorFilter,cParticleGenerator,464,464,0x4ef8a2a9,0,0,0x0220a464,0x02207914,0x01ae28a8
6312,cParticleGeneratorLight,cParticleGenerator,464,464,0x3603777f,0,0,0x0220a484,0x02207914,0x01ae28a8
6313,cParticleGeneratorHit,cParticleGenerator,464,464,0x3e3e376a,0,0,0x0220a4a4,0x02207914,0x01ae28a8
